"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Utah","Utah",2019,121,98,23,0,0,0,0,81,61,44,1,4,93,0,23,0
"Utah","Washington",2019,120,111,9,0,0,0,0,80,50,43,0,0,120,0,0,0
"Utah","Weber",2019,121,100,20,1,0,0,0,102,63,43,1,22,78,0,20,0
"Virginia","Albemarle",2019,50,43,7,0,0,0,0,67,54,41,0,0,30,0,20,0
"Virginia","Alexandria City",2019,37,37,0,0,0,0,0,16,9,5,0,0,0,0,0,37
"Virginia","Arlington",2019,91,85,6,0,0,0,0,77,47,35,2,49,27,0,13,0
"Virginia","Bristol City",2019,30,27,3,0,0,0,0,68,52,23,0,0,0,0,30,0
"Virginia","Caroline",2019,28,26,2,0,0,0,0,67,50,43,0,0,28,0,0,0
"Virginia","Carroll",2019,20,20,0,0,0,0,0,16,15,6,0,0,0,0,0,20
"Virginia","Charles",2019,90,88,2,0,0,0,0,58,44,19,0,43,30,1,16,0
"Virginia","Chesterfield",2019,48,45,3,0,0,0,0,61,49,39,0,0,30,0,18,0
"Virginia","Fairfax",2019,96,71,25,0,0,0,0,86,59,42,1,19,19,0,52,5
"Virginia","Fauquier",2019,25,24,1,0,0,0,0,64,48,40,0,0,25,0,0,0
"Virginia","Frederick",2019,90,78,12,0,0,0,0,93,55,39,0,0,25,0,65,0
"Virginia","Giles",2019,87,77,10,0,0,0,0,89,56,34,0,0,52,35,0,0
"Virginia","Hampton City",2019,95,93,2,0,0,0,0,57,46,28,1,3,30,0,57,4
"Virginia","Hanover",2019,30,27,3,0,0,0,0,74,51,43,0,0,30,0,0,0
"Virginia","Henrico",2019,96,92,4,0,0,0,0,64,45,34,1,4,74,0,12,5
"Virginia","Hopewell City",2019,20,20,0,0,0,0,0,15,10,6,0,0,0,0,0,20
"Virginia","Loudoun",2019,87,82,5,0,0,0,0,67,47,34,0,41,29,0,17,0
"Virginia","Lynchburg City",2019,23,23,0,0,0,0,0,45,37,20,0,0,0,0,23,0
"Virginia","Madison",2019,87,81,6,0,0,0,0,67,48,39,0,0,85,0,2,0
"Virginia","Norfolk City",2019,96,94,2,0,0,0,0,61,36,21,1,71,0,0,19,5
"Virginia","Prince Edward",2019,57,57,0,0,0,0,0,44,41,31,0,0,57,0,0,0
"Virginia","Prince William",2019,89,88,1,0,0,0,0,67,45,17,0,58,31,0,0,0
"Virginia","Richmond City",2019,91,68,23,0,0,0,0,76,55,36,1,31,0,0,59,0
"Virginia","Roanoke",2019,91,84,7,0,0,0,0,71,48,28,1,11,27,0,52,0
"Virginia","Rockbridge",2019,31,27,4,0,0,0,0,71,54,44,0,0,31,0,0,0
"Virginia","Rockingham",2019,90,83,7,0,0,0,0,65,49,31,0,48,27,0,15,0
"Virginia","Salem City",2019,30,29,1,0,0,0,0,58,46,20,0,0,0,0,30,0
"Virginia","Stafford",2019,46,45,1,0,0,0,0,67,48,40,0,0,31,0,0,15
"Virginia","Suffolk City",2019,31,30,1,0,0,0,0,51,50,43,0,0,31,0,0,0
"Virginia","Virginia Beach City",2019,29,27,2,0,0,0,0,62,43,23,0,0,0,0,29,0
"Virginia","Winchester City",2019,17,17,0,0,0,0,0,23,10,6,0,0,0,0,0,17
"Virginia","Wythe",2019,31,27,4,0,0,0,0,58,51,44,0,0,31,0,0,0
"Washington","Adams",2019,31,31,0,0,0,0,0,37,23,11,0,0,0,0,31,0
"Washington","Asotin",2019,31,17,14,0,0,0,0,72,69,40,0,0,0,0,31,0
"Washington","Benton",2019,31,29,2,0,0,0,0,52,45,25,0,0,0,0,31,0
"Washington","Chelan",2019,31,23,8,0,0,0,0,69,55,40,0,0,0,0,31,0
"Washington","Clallam",2019,31,18,13,0,0,0,0,62,58,49,0,0,5,0,26,0
"Washington","Clark",2019,31,18,12,1,0,0,0,128,62,42,0,0,0,0,31,0
"Washington","Columbia",2019,31,30,1,0,0,0,0,52,32,22,0,0,0,0,31,0
"Washington","Cowlitz",2019,31,25,6,0,0,0,0,76,56,36,0,0,0,0,31,0
"Washington","Franklin",2019,31,31,0,0,0,0,0,49,33,16,0,0,0,0,31,0
"Washington","Garfield",2019,30,30,0,0,0,0,0,32,30,16,0,0,0,0,30,0
"Washington","Grant",2019,31,31,0,0,0,0,0,44,36,21,0,0,0,0,31,0
"Washington","Grays Harbor",2019,31,31,0,0,0,0,0,40,37,23,0,0,0,0,31,0
"Washington","Jefferson",2019,31,30,1,0,0,0,0,51,38,21,0,0,0,0,31,0
"Washington","King",2019,32,18,14,0,0,0,0,87,76,49,1,5,1,0,25,0
"Washington","Kitsap",2019,31,30,1,0,0,0,0,61,31,19,0,0,0,0,31,0
"Washington","Kittitas",2019,31,26,5,0,0,0,0,67,56,36,0,0,0,0,31,0
"Washington","Klickitat",2019,31,31,0,0,0,0,0,49,43,28,0,0,0,0,31,0
"Washington","Lewis",2019,31,24,7,0,0,0,0,62,55,37,0,0,0,0,31,0
"Washington","Mason",2019,31,22,9,0,0,0,0,70,58,30,0,0,0,0,31,0
"Washington","Okanogan",2019,31,5,26,0,0,0,0,87,71,60,0,0,0,0,31,0
"Washington","Pierce",2019,31,14,15,2,0,0,0,142,85,55,0,4,7,0,20,0
"Washington","San Juan",2019,2,2,0,0,0,0,0,39,39,39,0,0,0,0,2,0
"Washington","Skagit",2019,31,30,1,0,0,0,0,53,35,21,0,0,0,0,31,0
"Washington","Snohomish",2019,28,21,7,0,0,0,0,80,73,29,0,0,0,0,28,0
"Washington","Spokane",2019,31,27,4,0,0,0,0,66,56,30,0,0,0,0,31,0
"Washington","Stevens",2019,31,14,17,0,0,0,0,100,66,52,0,0,0,0,29,2
"Washington","Thurston",2019,31,19,12,0,0,0,0,71,66,45,0,0,0,0,31,0
"Washington","Walla Walla",2019,31,30,1,0,0,0,0,53,47,27,0,0,0,0,29,2
"Washington","Whatcom",2019,31,29,2,0,0,0,0,52,46,31,0,0,0,8,23,0
"Washington","Whitman",2019,31,31,0,0,0,0,0,36,28,14,0,0,0,0,31,0
"Washington","Yakima",2019,31,11,20,0,0,0,0,80,75,57,0,0,0,0,31,0
"West Virginia","Berkeley",2019,45,38,7,0,0,0,0,74,63,40,0,0,25,0,20,0
"West Virginia","Brooke",2019,81,72,8,1,0,0,0,112,51,3,0,0,0,51,30,0
"West Virginia","Cabell",2019,47,44,3,0,0,0,0,58,50,36,0,0,25,0,22,0
"West Virginia","Gilmer",2019,57,57,0,0,0,0,0,44,35,30,0,0,57,0,0,0
"West Virginia","Greenbrier",2019,30,26,4,0,0,0,0,67,51,44,0,0,30,0,0,0
"West Virginia","Hancock",2019,30,24,6,0,0,0,0,93,52,29,0,0,0,0,30,0
"West Virginia","Harrison",2019,27,26,1,0,0,0,0,54,45,31,0,0,0,0,27,0
"West Virginia","Kanawha",2019,91,81,10,0,0,0,0,72,53,39,1,0,40,0,50,0
"West Virginia","Marion",2019,26,25,1,0,0,0,0,55,42,32,0,0,0,0,26,0
"West Virginia","Marshall",2019,30,20,10,0,0,0,0,74,60,42,0,0,0,0,30,0
"West Virginia","Mason",2019,87,87,0,0,0,0,0,34,11,1,0,0,0,87,0,0
"West Virginia","Mineral",2019,85,70,5,9,1,0,0,161,102,4,0,0,0,85,0,0
"West Virginia","Monongalia",2019,90,88,2,0,0,0,0,52,43,15,0,0,28,43,19,0
"West Virginia","Ohio",2019,29,24,5,0,0,0,0,64,62,33,0,0,0,0,29,0
"West Virginia","Tucker",2019,59,59,0,0,0,0,0,45,39,32,0,0,59,0,0,0
"West Virginia","Wood",2019,90,87,3,0,0,0,0,60,44,18,0,0,26,45,19,0
"Wisconsin","Ashland",2019,59,56,3,0,0,0,0,70,43,36,0,0,52,0,7,0
"Wisconsin","Brown",2019,59,49,10,0,0,0,0,86,54,22,0,0,0,2,57,0
"Wisconsin","Dane",2019,59,40,19,0,0,0,0,87,68,39,0,0,0,0,59,0
"Wisconsin","Dodge",2019,60,44,16,0,0,0,0,91,60,39,1,0,27,0,32,0
"Wisconsin","Eau Claire",2019,59,47,12,0,0,0,0,81,60,30,0,0,0,0,59,0
"Wisconsin","Forest",2019,58,56,2,0,0,0,0,61,41,35,0,0,53,0,5,0
"Wisconsin","Grant",2019,59,42,17,0,0,0,0,77,67,39,0,0,0,0,59,0
"Wisconsin","Kenosha",2019,59,46,13,0,0,0,0,75,58,35,0,0,3,0,56,0
"Wisconsin","La Crosse",2019,59,45,14,0,0,0,0,81,64,33,0,0,0,0,59,0
"Wisconsin","Milwaukee",2019,60,38,22,0,0,0,0,86,65,45,1,5,13,0,37,4
"Wisconsin","Oneida",2019,59,59,0,0,0,0,0,40,14,0,0,0,0,59,0,0
"Wisconsin","Outagamie",2019,59,49,9,1,0,0,0,119,64,28,0,0,0,1,58,0
"Wisconsin","Ozaukee",2019,59,50,9,0,0,0,0,77,55,28,0,0,0,0,59,0
"Wisconsin","Sauk",2019,59,49,10,0,0,0,0,71,58,26,0,0,0,0,59,0
"Wisconsin","Taylor",2019,59,51,8,0,0,0,0,83,51,34,0,0,36,0,23,0
"Wisconsin","Vilas",2019,56,55,1,0,0,0,0,68,40,14,0,0,0,0,56,0
"Wisconsin","Waukesha",2019,59,40,19,0,0,0,0,90,64,40,0,0,0,0,59,0
"Wyoming","Albany",2019,65,64,1,0,0,0,0,54,49,44,0,0,50,0,12,3
"Wyoming","Campbell",2019,90,88,2,0,0,0,0,56,46,36,0,1,88,0,0,1
"Wyoming","Carbon",2019,87,73,13,1,0,0,0,112,58,45,0,1,86,0,0,0
"Wyoming","Converse",2019,91,85,6,0,0,0,0,74,48,39,1,1,89,0,0,0
"Wyoming","Fremont",2019,90,73,17,0,0,0,0,90,64,45,0,0,79,0,11,0
"Wyoming","Laramie",2019,30,30,0,0,0,0,0,50,29,15,0,0,0,0,28,2
"Wyoming","Lincoln",2019,90,89,1,0,0,0,0,56,30,11,0,0,0,0,0,90
"Wyoming","Natrona",2019,90,80,10,0,0,0,0,74,51,43,0,0,88,1,1,0
"Wyoming","Park",2019,30,30,0,0,0,0,0,39,25,13,0,0,0,0,20,10
"Wyoming","Sheridan",2019,90,86,4,0,0,0,0,83,41,18,0,0,0,0,29,61
"Wyoming","Sublette",2019,90,47,33,7,3,0,0,200,105,50,0,0,88,0,2,0
"Wyoming","Sweetwater",2019,90,73,16,1,0,0,0,133,58,45,0,3,83,0,3,1
"Wyoming","Teton",2019,91,83,8,0,0,0,0,77,49,42,1,0,87,0,3,0
"Wyoming","Uinta",2019,90,73,16,1,0,0,0,101,80,44,0,0,89,0,0,1
